name,id
Icon/pause-alt-filled,96072:136871
Icon/pause-alt,77599:96108
Icon/pause,45196:263399
Icon/passenger,45196:263019
Icon/paper-free-billing,45196:263397
Icon/parcel,125299:6763
Icon/pack-purse,45196:262957
Icon/pack-luggage,45196:262955
Icon/pack-backpack,45196:262953
Icon/outgoing-call,45196:263395
Icon/out-of-stock,45196:263159
Icon/orders,45196:263157
Icon/operational-transformation,45196:262763
Icon/open-captioning,45196:262849
Icon/one-year,45196:263139
Icon/on-screen-text,78823:104664
Icon/on-go-car,45196:262951
Icon/on-demand,45196:263393
Icon/oil-industry,45196:262761
Icon/office-phone-system,45196:262759
Icon/notify-someone,78823:104667
Icon/notify-me,45196:263119
Icon/notifications-off,45196:263117
Icon/notification,45196:263115
Icon/no-video,45196:263391
Icon/no-smoking,45196:263587
Icon/no-off,45196:263057
Icon/no-location,77599:96114
Icon/no-fee,45196:263155
Icon/no,45196:263055
Icon/night,45196:263389
Icon/nfc-tag,45196:263387
Icon/next,45196:263385
Icon/news,45196:263383
Icon/new,78823:104682
Icon/network-connection,45196:263381
Icon/network-attached-storage,45196:263615
Icon/network,45196:262757
Icon/native-video,45196:262949
Icon/native,45196:262947
Icon/nationwide,45196:263219
Icon/my-plans-details,77599:96105
Icon/my-plans,77599:96102
Icon/my-account,45196:263095
Icon/mute,45196:263379
Icon/music,45196:262945
Icon/multiple-documents,45196:262943
Icon/multiple-devices,45196:263217
Icon/multiple-device-protection,45196:263215
Icon/multicast,45196:263377
Icon/move-to,45196:263375
Icon/motion-detector,45196:263025
Icon/more-horizontal,45196:263093
Icon/mobile-workforce-management,45196:262755
Icon/mobile-search,45196:262753
Icon/mobile-retargeting,45196:262941
Icon/mobile-retail,45196:262751
Icon/mobile-plus-tv,45196:262939
Icon/mobile-kiosk-wireless,45196:262749
Icon/mobile-kiosk-info,45196:262747
Icon/mobile-hotspot,45196:263213
Icon/mobile-command-center,45196:262745
Icon/mobile-apps,45196:263211
Icon/missed-call,45196:263373
Icon/minus,45196:263579
Icon/microphone-alternate,77442:96083
Icon/microphone,45196:263371
Icon/merge-calls,45196:263369
Icon/menu,45196:263521
Icon/medium-plan,45196:263209
Icon/medium-business,45196:262743
Icon/media-entertainment,45196:262741
Icon/medal,87810:136792
Icon/maximize,45196:263367
Icon/masonry-view,45196:263365
Icon/map-view,45196:263363
Icon/manufacturing,45196:262739
Icon/loyalty-retention,45196:262737
Icon/logout,45196:263091
Icon/locker,77599:96112
Icon/lock-open,45196:263089
Icon/lock-closed,45196:263087
Icon/location-pin,45196:263629
Icon/location-only-device,78823:104663
Icon/location-alt,120472:690
Icon/location,45196:263361
Icon/loaner-equipment,87810:136772
Icon/lmr,45196:262735
Icon/live-caption,87810:136773
Icon/list,45196:263085
Icon/link,45196:263359
Icon/light,45196:263357
Icon/levers,45196:262937
Icon/left-caret,45196:263607
Icon/left-arrow,45196:263601
Icon/law,45196:262733
Icon/large-plan,45196:263207
Icon/laptop-wireless,45196:262731
Icon/laptop-trends,45196:262729
Icon/laptop-settings,45196:262727
Icon/laptop-gps-tracking,45196:262725
Icon/laptop-controls,45196:262723
Icon/laptop-antivirus,45196:263517
Icon/landscape,45196:263355
Icon/kids-stroller,45196:262935
Icon/k12-education,45196:262721
Icon/join-call,45196:262719
Icon/ironing-board,45196:263021
Icon/irobot,45196:262865
Icon/invitation-rejected,45196:263353
Icon/invitation-expired,45196:263523
Icon/invitation-accepted,45196:263535
Icon/inventory,45196:263351
Icon/internet-of-things,45196:263515
Icon/internet-devices,45196:263631
Icon/international-symbol-of-access,45196:262847
Icon/international-long-distance,45196:263069
Icon/international,45196:263067
Icon/intelligent-tracking,45196:262717
Icon/insurance,45196:262715
Icon/instagram,45196:263593
Icon/info,45196:263577
Icon/inferred-identity,45196:262933
Icon/industry,45196:262713
Icon/increase,45196:263349
Icon/incoming-call,45196:263347
Icon/inclusivity,45196:263633
Icon/in-store-pickup,45196:263153
Icon/impression-video,45196:262931
Icon/identity-restoration,78823:104677
Icon/identity-graph,45196:262929
Icon/ideas-or-solutions,45196:262711
Icon/humidity,45196:263345
Icon/hot-warning,109244:790
Icon/home-internet,45196:263205
Icon/home,45196:262927
Icon/history,45196:263343
Icon/healthcare-general,45196:262707
Icon/healthcare-corporate,45196:262705
Icon/headphones,77442:96078
Icon/hd,94257:1922
Icon/hard-brake,78823:104688
Icon/handshake,87810:136774
Icon/hackers,45196:262703
Icon/growth-opportunities,45196:263585
Icon/growth,45196:262701
Icon/group-family,45196:262699
Icon/grid-view,45196:263341
Icon/government,45196:262697
Icon/gifted-data,45196:263203
Icon/gift,45196:263151
Icon/get-help,45196:263623
Icon/geofence,45196:263007
Icon/generative-ai,120472:683
Icon/gateway,45196:263051
Icon/gas,45196:262695
Icon/gaming,45196:262925
Icon/fullscreen-minimize,96072:136873
Icon/fullscreen,45196:263339
Icon/fridge,45196:263009
Icon/forwarded-call,45196:263337
Icon/folder-locked,77599:96118
Icon/folder,78823:104678
Icon/flurry,45196:263011
Icon/flip-camera,45196:263529
Icon/flexible-three-arrows,77441:96073
Icon/flexible-four-arrows,77441:96068
Icon/flexibility-rectangles,45196:263049
Icon/flexibility,45196:263047
Icon/fleet-tracking,45196:262693
Icon/fleet,45196:262691
Icon/flag,45196:262923
Icon/fit-to-zone,45196:263335
Icon/fire,45196:263333
Icon/fingerprint-sensor,45196:263331
Icon/fine-art,45196:262921
Icon/find-my-remote,45196:263201
Icon/financial,45196:262689
Icon/filter-off,45196:263083
Icon/filter,45196:263081
Icon/feedback,45196:263113
Icon/federal-defense,45196:262687
Icon/fax,45196:263329
Icon/favorite,45196:263327
Icon/fall-detected,45196:263641
Icon/facebook,45196:263591
Icon/face-covering,45196:262919
Icon/external-link,45196:263325
Icon/expense,45196:262917
Icon/euro,45196:262915
Icon/ethernet,78823:104670
Icon/error,45196:263575
Icon/enterprise,45196:262685
Icon/energy-utilities,45196:262683
Icon/energy-science,45196:262681
Icon/employee-termination,87810:136775
Icon/emoji,45196:263533
Icon/emergency-contact,45196:263639
Icon/embedded-sound,45196:263199
Icon/email-signature,87810:136777
Icon/email,45196:263323
Icon/electric-van,87810:136779
Icon/electric-utility,45196:262679
Icon/electric-power,45196:262677
Icon/electric-car,87810:136795
Icon/education-curriculum,45196:262675
Icon/education,45196:262673
Icon/edit,45196:263321
Icon/earbud,125299:6764
Icon/duplicate,45196:263319
Icon/drop-shipment,45196:263317
Icon/drone-camera,45196:262671
Icon/drivers-license,77599:96107
Icon/driver,45196:263013
Icon/drag-handler,120472:676
Icon/drag-and-drop,45196:263315
Icon/download,45196:263313
Icon/down-caret,45196:263569
Icon/down-arrow,45196:263605
Icon/doorbell,45196:263031
Icon/domain-targeting,45196:262913
Icon/distribution,45196:263311
Icon/display-utilities,45196:263309
Icon/display,45196:262911
Icon/directory,45196:263307
Icon/direct-carrier-billing,45196:263305
Icon/dining,45196:262909
Icon/digital-signage-car,45196:262669
Icon/digital-signage,45196:262667
Icon/digital-content,45196:262907
Icon/diagnostic,87810:136781
Icon/dfc-video-side-by-side,87810:136784
Icon/devices-addons,45196:263197
Icon/device-protection,45196:263195
Icon/device-activity,45196:263303
Icon/decrease,45196:263301
Icon/deaf,45196:262845
Icon/data-boost,45196:263193
Icon/data,45196:263299
Icon/customize,45196:263297
Icon/custom-audience,45196:262905
Icon/ctr,45196:262903
Icon/cta,45196:263295
Icon/cross-device-targeting,45196:262901
Icon/cross-device,45196:262899
Icon/crop,45196:263293
Icon/credit-card,45196:263149
Icon/crash,77599:96109
Icon/count-down,45196:262897
Icon/conversion,45196:262895
Icon/convergence,45196:263291
Icon/consultative-transfer,45196:263289
Icon/construction-truck,45196:262663
Icon/construction-hammer,45196:262665
Icon/connect-parts,45196:263287
Icon/connect,45196:263191
Icon/condition-based-wrench,45196:263513
Icon/condition-based-maintenance,45196:262661
Icon/compose,45196:263285
Icon/compliance-document,45196:262893
Icon/compass,45196:263189
Icon/comparison,45196:263283
Icon/coin,45196:262891
Icon/cognitive-disability,45196:262843
Icon/coffee,45196:263015
Icon/coax,78823:104680
Icon/cloud-document,45196:262889
Icon/cloud-alternative,77441:96063
Icon/cloud,45196:263281
Icon/closed-captioning-filled,77440:96058
Icon/closed-captioning,45196:262841
Icon/close-alt,45196:263043
Icon/close,45196:263573
Icon/clock,45196:263111
Icon/clean-surface,45196:263277
Icon/checkmark,45196:263571
Icon/check-in,120472:669
Icon/chat-disabled,78823:104676
Icon/chat,45196:263079
Icon/certificate,125299:6762
Icon/cell-tower,45196:262887
Icon/cell-signal-alt,78823:104672
Icon/cell-signal,78823:104666
Icon/cell-phone,77587:96041
Icon/carryover-data,45196:263187
Icon/cards-on-reserve,77599:96115
Icon/car-battery,87810:136787
Icon/camera-modes,78823:104662
Icon/camera-effects,78823:104674
Icon/camera,45196:263147
Icon/caller-id,45196:263185
Icon/call-disconnected,45196:263627
Icon/calibrate,45196:263275
Icon/calendar,45196:263567
Icon/buy-plans,77599:96121
Icon/business-continuity,45196:262659
Icon/bug,87810:136789
Icon/bucket-truck-boom,87810:136793
Icon/bucket-truck,87810:136782
Icon/bring-your-own-device,45196:263183
Icon/brightness,45196:263511
Icon/braille,45196:262839
Icon/box-open,45196:263273
Icon/bot,45196:262885
Icon/bookmark-filled,88681:173926
Icon/bookmark,45196:263077
Icon/bonus-data,45196:263181
Icon/bluetooth,45196:263271
Icon/blind,45196:262837
Icon/bill-up,45196:263145
Icon/bill-down,45196:263143
Icon/bid,45196:262883
Icon/best-practices,45196:262881
Icon/battery,45196:263179
Icon/barcode,45196:263269
Icon/baby-monitor,45196:263035
Icon/awareness,45196:263267
Icon/award,45196:262879
Icon/available-lines,77599:96103
Icon/audio-description,45196:262833
Icon/audience-targeted-search,45196:262877
Icon/attach,45196:263265
Icon/at,45196:263599
Icon/assistive-listening-systems,45196:262835
Icon/asset-tracking,45196:262657
Icon/artboard,45196:263263
Icon/archive,45196:263261
Icon/ar-lens,78823:104669
Icon/ar,45196:263543
Icon/app-level-protection,77599:96110
Icon/app-dialer,77599:96116
Icon/announcement,45196:263259
Icon/anchor,101127:471
Icon/analytics,45196:263257
Icon/american-sign-language,45196:262831
Icon/ambulance,87810:136769
Icon/alternate-checkmark,77440:96053
Icon/allow-block-list,77428:96039
Icon/alert-notification,45196:263109
Icon/airport,45196:262875
Icon/air-conditioner,45196:263029
Icon/ai-dashcam,87810:136797
Icon/agriculture-vineyard,45196:262873
Icon/agriculture-tractor,45196:262871
Icon/agriculture-leaves,45196:262869
Icon/agent-chat,45196:263643
Icon/advanced-settings,45196:263075
Icon/added-to-favorite,45196:263547
Icon/add-user,45196:263255
Icon/add-to-favorite,45196:263141
Icon/add-folder,45196:263253
Icon/adaptive-speaker,45196:263023
Icon/ad-tech-stack,45196:262867
Icon/accessories,87810:136790
Icon/accessibility,45196:262829
Icon/4k,94257:1921
Icon/3d-ad,45196:263251
Badge Indicator/maximumDigits/2 Two,90318:129321
Badge Indicator/maximumDigits/1 One,90318:129320
Badge Indicator/maximumDigits/3 Three,90318:129322
Badge Indicator/maximumDigits/4 Four,90318:129323
Badge Indicator/maximumDigits/5 Five,90318:129324
Badge Indicator/maximumDigits/6 Six,90318:129325
Badge Indicator/maximumDigits/None,90318:129326
Badge Indicator/Dot/4px,91034:129414
Badge Indicator/Dot/6px,91034:129416
Badge Indicator/Dot/8px,91034:129421
Carousel/Light/Custom Content,94824:27837
Carousel/Light/Slot Type/Custom Content,94824:27872
"on=True, disabled=False, showText=True, textSize=Small, textWeight=Regular",102058:24129
"on=True, disabled=False, showText=True, textSize=Small, textWeight=Bold",102058:24141
"on=True, disabled=False, showText=False, textSize=Small, textWeight=Bold",102058:24173
"on=True, disabled=False, showText=False, textSize=Small, textWeight=Regular",102058:24197
"on=True, disabled=False, showText=True, textSize=Large, textWeight=Regular",102058:24205
"on=True, disabled=False, showText=True, textSize=Large, textWeight=Bold",102058:24217
"on=True, disabled=False, showText=False, textSize=Large, textWeight=Bold",102058:24249
"on=True, disabled=False, showText=False, textSize=Large, textWeight=Regular",102058:24273
"on=False, disabled=False, showText=True, textSize=Small, textWeight=Regular",102058:24281
"on=False, disabled=False, showText=True, textSize=Small, textWeight=Bold",102058:24293
"on=False, disabled=False, showText=False, textSize=Small, textWeight=Bold",102058:24325
"on=False, disabled=False, showText=False, textSize=Small, textWeight=Regular",102058:24349
"on=False, disabled=False, showText=True, textSize=Large, textWeight=Regular",102058:24357
"on=False, disabled=False, showText=True, textSize=Large, textWeight=Bold",102058:24369
"on=False, disabled=False, showText=False, textSize=Large, textWeight=Bold",102058:24401
"on=False, disabled=False, showText=False, textSize=Large, textWeight=Regular",102058:24425
"on=True, disabled=True, showText=True, textSize=Small, textWeight=Regular",102058:24433
"on=True, disabled=True, showText=True, textSize=Small, textWeight=Bold",102058:24445
"on=True, disabled=True, showText=False, textSize=Small, textWeight=Bold",102058:24477
"on=True, disabled=True, showText=False, textSize=Small, textWeight=Regular",102058:24501
"on=True, disabled=True, showText=True, textSize=Large, textWeight=Regular",102058:24509
"on=True, disabled=True, showText=True, textSize=Large, textWeight=Bold",102058:24521
"on=True, disabled=True, showText=False, textSize=Large, textWeight=Bold",102058:24553
"on=True, disabled=True, showText=False, textSize=Large, textWeight=Regular",102058:24577
"on=False, disabled=True, showText=True, textSize=Small, textWeight=Regular",102058:24585
"on=False, disabled=True, showText=True, textSize=Small, textWeight=Bold",102058:24597
"on=False, disabled=True, showText=False, textSize=Small, textWeight=Bold",102058:24629
"on=False, disabled=True, showText=False, textSize=Small, textWeight=Regular",102058:24655
"on=False, disabled=True, showText=True, textSize=Large, textWeight=Regular",102058:24663
"on=False, disabled=True, showText=True, textSize=Large, textWeight=Bold",102058:24675
"on=False, disabled=True, showText=False, textSize=Large, textWeight=Bold",102058:24707
"on=False, disabled=True, showText=False, textSize=Large, textWeight=Regular",102058:24733
❌ DEPRECATED Component Indicator,103558:138784
Unavailable Variant,103917:1131
state=Default,85753:99090
state=Hover,85753:99106
state=Active,85753:99138
state=Disabled,85753:99154
state=Default,85753:98791
state=Hover,85753:98807
state=Active,85753:98839
state=Disabled,85753:98855
state=Default,85691:98725
state=Hover,85691:99379
state=Active,85691:99577
state=Disabled,85691:99733
state=Default,85691:98371
state=Hover,85691:98927
state=Active,85691:99463
state=Disabled,85691:99619
state=Default,85700:99364
state=Hover,85700:99418
state=Active,85700:99446
state=Disabled,85700:99460
state=Default,85700:99367
state=Hover,85700:99421
state=Active,85700:99449
